homepage,internship,companyweb,company,address,salary,period,duration,work,salary_low,salary_high,address_unique
http://www.shixiseng.com/intern/inn_87r1tiwvdvsv,新媒体运营实习生,http://www.shixiseng.com/company/detail/com_bcm4otl8kjrv,堆糖,上海,100-200,4,14,运营,100,200,上海
http://www.shixiseng.com/intern/inn_9f5cbecnw5m5,人力资源实习生,http://www.shixiseng.com/company/detail/com_bcm4otl8kjrv,堆糖,上海,100-150,5,15,运营,100,150,上海
http://www.shixiseng.com/intern/inn_3wmjzdscrnlz,Android实习生,http://www.shixiseng.com/company/detail/com_bcm4otl8kjrv,堆糖,上海,200-300,5,15,财会,200,300,上海
http://www.shixiseng.com/intern/inn_zeofdgsqj64w,活动运营,http://www.shixiseng.com/company/detail/com_rpyor9xafcay,京东商城,北京,100-150,4,15,新媒体,100,150,北京
http://www.shixiseng.com/intern/inn_sfmjoelymoym,行政前台,http://www.shixiseng.com/company/detail/com_8rdn2weugbn2,FESCOAdecco Shenzhen,深圳,75-90,5,3,运营,75,90,深圳
http://www.shixiseng.com/intern/inn_zpuydc41qnlh,运营实习生,http://www.shixiseng.com/company/detail/com_5pxesobbouxi,天下网商,杭州,60-75,5,3,公关,60,75,杭州
http://www.shixiseng.com/intern/inn_2gycicrmgcfk,TAP特邀专员,http://www.shixiseng.com/company/detail/com_htaottmf5sgv,励展博览集团,北京,100-120,5,5,商务,100,120,北京
http://www.shixiseng.com/intern/inn_gyjvb82pjpjt,学前老师,http://www.shixiseng.com/company/detail/com_lgptzvggtqdk,贝尔机器人,福州,80-160,5,4,编辑,80,160,福州
http://www.shixiseng.com/intern/inn_egbhkbj7hbvt,运营实习生,http://www.shixiseng.com/company/detail/com_7qej8l7v8n9i,小白单车,深圳,100-150,4,3,市场,100,150,深圳
http://www.shixiseng.com/intern/inn_8afcqnfkyfly,市场部实习生,http://www.shixiseng.com/company/detail/com_rld5ndwppgpr,GAP,上海,176-177,3,4,市场,176,177,上海
http://www.shixiseng.com/intern/inn_jcg1toc5c4fw,市场专员,http://www.shixiseng.com/company/detail/com_lgptzvggtqdk,贝尔机器人,福州,80-160,5,4,运营,80,160,福州
http://www.shixiseng.com/intern/inn_aqrl9w8gefiy,人力资源实习生(HRBP),http://www.shixiseng.com/company/detail/com_ntc1lau1uili,金蝶,深圳,80-120,3,6,运营,80,120,深圳
http://www.shixiseng.com/intern/inn_b7ptmf3sgxmm,测试实习生,http://www.shixiseng.com/company/detail/com_nn4brdnutz7i,用友金融,北京,80-120,5,7,财会,80,120,北京
http://www.shixiseng.com/intern/inn_uotz6qmlblkm,后端开发工程师（实习）,http://www.shixiseng.com/company/detail/com_fmyefbu4blze,搜狐,北京,100-200,4,3,新媒体,100,200,北京
http://www.shixiseng.com/intern/inn_1lxn3he2xeii,活动执行,http://www.shixiseng.com/company/detail/com_amn8btsxqrot,Cheil,北京,120-160,5,3,运营,120,160,北京
http://www.shixiseng.com/intern/inn_shmmbhcdj945,后端开发工程师（实习）,http://www.shixiseng.com/company/detail/com_fmyefbu4blze,搜狐,北京,100-200,4,3,公关,100,200,北京
http://www.shixiseng.com/intern/inn_cuwsscxy5e5z,培训实习生,http://www.shixiseng.com/company/detail/com_o9bttodla1br,河狸家,天津,100-101,4,4,商务,100,101,天津
http://www.shixiseng.com/intern/inn_jg2jtomglylq,电商产品实习生,http://www.shixiseng.com/company/detail/com_bcm4otl8kjrv,堆糖,上海,200-300,5,15,编辑,200,300,上海
http://www.shixiseng.com/intern/inn_3ixv8vgbo1xx,Account Service实习生,http://www.shixiseng.com/company/detail/com_amn8btsxqrot,Cheil,北京,120-160,4,6,市场,120,160,北京
http://www.shixiseng.com/intern/inn_gfljjuxz3any,铁路运输操作,http://www.shixiseng.com/company/detail/com_25hiljbuvedq,长兴国际,深圳,180-190,5,10,市场,180,190,深圳
http://www.shixiseng.com/intern/inn_erlqpox8d5e1,市场助理,http://www.shixiseng.com/company/detail/com_8rdn2weugbn2,FESCOAdecco Shenzhen,深圳,75-90,5,3,运营,75,90,深圳
http://www.shixiseng.com/intern/inn_jqqxtzs3n2r6,测试工程师助理,http://www.shixiseng.com/company/detail/com_5pxesobbouxi,天下网商,杭州,60-75,5,8,运营,60,75,杭州
http://www.shixiseng.com/intern/inn_t7yjs83ejfsp,Logistic intern,http://www.shixiseng.com/company/detail/com_u3rsdvkaejk2,PRADA,上海,120-150,4,6,财会,120,150,上海
http://www.shixiseng.com/intern/inn_vp5r1viz3kn1,媒介实习生,http://www.shixiseng.com/company/detail/com_amn8btsxqrot,Cheil,北京,120-160,4,3,新媒体,120,160,北京
http://www.shixiseng.com/intern/inn_j7xihez96wue,新媒体实习生,http://www.shixiseng.com/company/detail/com_mpvoroe7nf1s,学大教育,西安,60-120,2,6,运营,60,120,西安
http://www.shixiseng.com/intern/inn_zsujkaoul9oq,课程顾问/咨询,http://www.shixiseng.com/company/detail/com_7sqdozvzowvq,艺分之捌社,上海,120-160,3,5,公关,120,160,上海
http://www.shixiseng.com/intern/inn_terni9hojs1g,商家运营实习生,http://www.shixiseng.com/company/detail/com_o9bttodla1br,河狸家,天津,100-101,4,4,商务,100,101,天津
http://www.shixiseng.com/intern/inn_1nviyyviu7wr,文案实习生,http://www.shixiseng.com/company/detail/com_mpvoroe7nf1s,学大教育,西安,80-120,2,6,编辑,80,120,西安
http://www.shixiseng.com/intern/inn_gywgbi9rooxw,平面设计实习生,http://www.shixiseng.com/company/detail/com_xmsewewdsxir,新东方上海学校,上海,110-120,3,4,市场,110,120,上海
http://www.shixiseng.com/intern/inn_p0gqwycqy3ys,社区运营实习生,http://www.shixiseng.com/company/detail/com_bcm4otl8kjrv,堆糖,上海,100-150,4,13,市场,100,150,上海
http://www.shixiseng.com/intern/inn_72xmc1ziys13,摄影助理,http://www.shixiseng.com/company/detail/com_bcm4otl8kjrv,堆糖,上海,100-150,5,8,运营,100,150,上海
http://www.shixiseng.com/intern/inn_bvnn2uuuwgci,混矿业务部实习生,http://www.shixiseng.com/company/detail/com_xdfqjjvricmi,淡水河谷,上海,100-120,5,7,运营,100,120,上海
http://www.shixiseng.com/intern/inn_5o6ytjyinzzz,前端研发（快站-前端架构组）,http://www.shixiseng.com/company/detail/com_fmyefbu4blze,搜狐,北京,200-300,5,6,财会,200,300,北京
http://www.shixiseng.com/intern/inn_neltgbtm7ku8,人力资源中心助理,http://www.shixiseng.com/company/detail/com_qddbdwhdbfus,东方海外货柜,上海,250-280,4,3,新媒体,250,280,上海
http://www.shixiseng.com/intern/inn_6m7itvqwszvh,猎头顾问助理,http://www.shixiseng.com/company/detail/com_lke2og7vubaz,唯贤,北京,200-300,5,3,运营,200,300,北京
http://www.shixiseng.com/intern/inn_y1wh8c5dpr4i,心理产品实习生,http://www.shixiseng.com/company/detail/com_mpvoroe7nf1s,学大教育,西安,70-100,3,11,公关,70,100,西安
http://www.shixiseng.com/intern/inn_fd5xinivpytv,招商部实习生,http://www.shixiseng.com/company/detail/com_o9bttodla1br,河狸家,天津,100-101,4,4,商务,100,101,天津
http://www.shixiseng.com/intern/inn_nll8pqgomfsh,人力行政实习生,http://www.shixiseng.com/company/detail/com_o9bttodla1br,河狸家,天津,100-101,4,4,编辑,100,101,天津
http://www.shixiseng.com/intern/inn_gvmbwf3hskt9,收银员,http://www.shixiseng.com/company/detail/com_a5806ukmncdh,索尼（中国）,深圳,175-225,5,3,市场,175,225,深圳
http://www.shixiseng.com/intern/inn_0enp9ioenvz8,行政实习生,http://www.shixiseng.com/company/detail/com_afjzuantrisb,虚拟世界科技,成都,100-120,5,6,市场,100,120,成都
http://www.shixiseng.com/intern/inn_oou2itokfrao,Marketing Intern,http://www.shixiseng.com/company/detail/com_lnxtmlildp8p,极光私人影院,上海,99-100,3,4,运营,99,100,上海
http://www.shixiseng.com/intern/inn_2rub4b2pdbfa,中学理综教师,http://www.shixiseng.com/company/detail/com_xmsewewdsxir,新东方上海学校,上海,200-400,5,4,运营,200,400,上海
http://www.shixiseng.com/intern/inn_huxronrfnojo,Java实习生,http://www.shixiseng.com/company/detail/com_bcm4otl8kjrv,堆糖,上海,200-300,5,13,财会,200,300,上海
http://www.shixiseng.com/intern/inn_xdcmr6x3da1d,中学英语教师,http://www.shixiseng.com/company/detail/com_xmsewewdsxir,新东方上海学校,上海,200-400,5,4,新媒体,200,400,上海
http://www.shixiseng.com/intern/inn_llezmgbf4bxo,财务实习生,http://www.shixiseng.com/company/detail/com_4fj8ihasfdjm,美正广告,广州,90-100,5,8,运营,90,100,广州
http://www.shixiseng.com/intern/inn_qiwzw36qikut,书法老师,http://www.shixiseng.com/company/detail/com_jeojb3qiex6m,高思教育,北京,160-320,1,3,公关,160,320,北京
http://www.shixiseng.com/intern/inn_1avdzawqxkvg,Commercial Operation Intern,http://www.shixiseng.com/company/detail/com_iqpofgbhnfmb,GE healthcare,北京,100-120,3,6,商务,100,120,北京
http://www.shixiseng.com/intern/inn_xjwcbdswmkyc,Merchandising Intern,http://www.shixiseng.com/company/detail/com_u3rsdvkaejk2,PRADA,上海,120-150,4,6,编辑,120,150,上海
http://www.shixiseng.com/intern/inn_xvslbwxkzheq,推广携程用车,http://www.shixiseng.com/company/detail/com_wmssm4q8hwx7,携程&去哪儿网,武汉,120-240,4,9,市场,120,240,武汉
http://www.shixiseng.com/intern/inn_grtohzelpxxg,零售运营部客户服务实习生,http://www.shixiseng.com/company/detail/com_u3rsdvkaejk2,PRADA,上海,120-150,4,3,市场,120,150,上海
http://www.shixiseng.com/intern/inn_5pktsdbol3gb,市场部实习生,http://www.shixiseng.com/company/detail/com_dc2emkyxuhwe,辉瑞,上海,99-100,3,6,运营,99,100,上海
http://www.shixiseng.com/intern/inn_szbki3yoskno,课程开发实习生,http://www.shixiseng.com/company/detail/com_mpvoroe7nf1s,学大教育,西安,100-120,3,10,运营,100,120,西安
http://www.shixiseng.com/intern/inn_jnfly8s3csx9,中学文综教师,http://www.shixiseng.com/company/detail/com_xmsewewdsxir,新东方上海学校,上海,200-400,5,4,财会,200,400,上海
http://www.shixiseng.com/intern/inn_chzynqxei5ui,用户运营实习生,http://www.shixiseng.com/company/detail/com_bcm4otl8kjrv,堆糖,上海,100-150,4,3,新媒体,100,150,上海
http://www.shixiseng.com/intern/inn_li4mr6ffbefv,人力资源实习生,http://www.shixiseng.com/company/detail/com_4fvtqxdgqc6b,上海国展,上海,100-130,3,5,运营,100,130,上海
http://www.shixiseng.com/intern/inn_mssgnpjlkvan,地推运营实习生,http://www.shixiseng.com/company/detail/com_wmssm4q8hwx7,携程&去哪儿网,武汉,150-300,2,9,公关,150,300,武汉
http://www.shixiseng.com/intern/inn_2xs4cyu1zz6n,管培生,http://www.shixiseng.com/company/detail/com_7sqdozvzowvq,艺分之捌社,上海,120-160,3,5,商务,120,160,上海
http://www.shixiseng.com/intern/inn_yn0iredj6yrc,在校大学生,http://www.shixiseng.com/company/detail/com_4fj8ihasfdjm,美正广告,广州,99-100,3,3,编辑,99,100,广州
http://www.shixiseng.com/intern/inn_hlitnmglkgsy,中文编辑实习生,http://www.shixiseng.com/company/detail/com_yzdbnia36u3j,KLOOK客路,深圳,100-150,5,4,市场,100,150,深圳
http://www.shixiseng.com/intern/inn_sv1jlyw1nmqj,设计师助理,http://www.shixiseng.com/company/detail/com_axibszksdqbo,顶呱呱集团,成都,10月20日,5,4,市场,10,20,成都
http://www.shixiseng.com/intern/inn_qt76r6wvfq5i,美术老师,http://www.shixiseng.com/company/detail/com_jeojb3qiex6m,高思教育,北京,160-320,1,3,运营,160,320,北京
http://www.shixiseng.com/intern/inn_3r1z5w0s8fiz,生产办公室助理实习生,http://www.shixiseng.com/company/detail/com_7chhv2qwedc3,杜拉维特,重庆,80-100,5,6,运营,80,100,重庆
http://www.shixiseng.com/intern/inn_5pfh7kbmwwxp,市场管培生,http://www.shixiseng.com/company/detail/com_xafluau8u17b,宝贝走天下,全国,100-200,5,15,财会,100,200,全国
http://www.shixiseng.com/intern/inn_kxdptejtkjug,斗米兼职区域运营实习生,http://www.shixiseng.com/company/detail/com_ulf7kh9ohqfp,斗米兼职,"福州,厦门",50-90,3,8,新媒体,50,90,福州
http://www.shixiseng.com/intern/inn_3tduvwemmat0,商务实习生,http://www.shixiseng.com/company/detail/com_6j2v6j9i60kc,海基科技,北京,80-100,3,5,运营,80,100,北京
http://www.shixiseng.com/intern/inn_s8xwbui8ik9s,网络课程销售顾问,http://www.shixiseng.com/company/detail/com_dafdxo2xdgcc,美联英语,深圳,100-200,5,2,公关,100,200,深圳
http://www.shixiseng.com/intern/inn_yeqol73ngdlp,运营助理实习生,http://www.shixiseng.com/company/detail/com_3ufjedvpx2au,斑马旅游,上海,120-150,5,5,商务,120,150,上海
http://www.shixiseng.com/intern/inn_0ecystpyhiyi,HR实习生,http://www.shixiseng.com/company/detail/com_amn8btsxqrot,Cheil,北京,120-160,4,4,编辑,120,160,北京
http://www.shixiseng.com/intern/inn_ousvp5fqozcq,销售代表,http://www.shixiseng.com/company/detail/com_ijtzoh7u2fpq,RCC瑞达恒,上海,100-200,5,3,市场,100,200,上海
http://www.shixiseng.com/intern/inn_zwmzh0zjp80d,市场调研员,http://www.shixiseng.com/company/detail/com_ijtzoh7u2fpq,RCC瑞达恒,上海,100-200,5,3,市场,100,200,上海
http://www.shixiseng.com/intern/inn_j3d0upaucmgl,行政人事实习生,http://www.shixiseng.com/company/detail/com_jr5qqvq5znyy,网易湖北,武汉,10月20日,4,4,运营,10,20,武汉
http://www.shixiseng.com/intern/inn_wpw45pepubzg,SDK开发工程师实习生,http://www.shixiseng.com/company/detail/com_mbcwebmw75jg,游族网络,上海,130-140,5,3,运营,130,140,上海
http://www.shixiseng.com/intern/inn_aac4ata5zgvm,旅行编辑实习生,http://www.shixiseng.com/company/detail/com_ttu4czrr0m2o,爱奇旅,广州,100-150,3,5,财会,100,150,广州
http://www.shixiseng.com/intern/inn_sbdvgqpjz2mg,微信内容编辑实习生,http://www.shixiseng.com/company/detail/com_4fj8ihasfdjm,美正广告,广州,70-100,5,6,新媒体,70,100,广州
http://www.shixiseng.com/intern/inn_v27hklkjgf5g,预定助理实习生,http://www.shixiseng.com/company/detail/com_yzdbnia36u3j,KLOOK客路,深圳,100-150,5,3,运营,100,150,深圳
http://www.shixiseng.com/intern/inn_dwbr6irttb8a,斗米校园创培生,http://www.shixiseng.com/company/detail/com_ulf7kh9ohqfp,斗米兼职,"福州,厦门",60-100,3,9,公关,60,100,福州
http://www.shixiseng.com/intern/inn_ifyezcrirrrl,商务助理,http://www.shixiseng.com/company/detail/com_6j2v6j9i60kc,海基科技,北京,100-150,5,10,商务,100,150,北京
http://www.shixiseng.com/intern/inn_zjdkazk14urj,市场实习生,http://www.shixiseng.com/company/detail/com_6j2v6j9i60kc,海基科技,北京,80-120,3,7,编辑,80,120,北京
http://www.shixiseng.com/intern/inn_wrgretgtfme8,CFD实习生,http://www.shixiseng.com/company/detail/com_6j2v6j9i60kc,海基科技,上海,80-150,3,8,市场,80,150,上海
http://www.shixiseng.com/intern/inn_4xze2nciqn6h,CAE实习生,http://www.shixiseng.com/company/detail/com_6j2v6j9i60kc,海基科技,上海,80-150,3,8,市场,80,150,上海
http://www.shixiseng.com/intern/inn_2czji7c08oml,商务实习生,http://www.shixiseng.com/company/detail/com_is7eh0uldxst,西门子（中国）有限公司上海分公司,上海,120-150,2,7,运营,120,150,上海
http://www.shixiseng.com/intern/inn_lbmwyojsecha,口碑品牌公关专员,http://www.shixiseng.com/company/detail/com_dafdxo2xdgcc,美联英语,深圳,200-400,5,24,运营,200,400,深圳
http://www.shixiseng.com/intern/inn_t2vhii1bs1nb,学习指导员,http://www.shixiseng.com/company/detail/com_dafdxo2xdgcc,美联英语,深圳,100-200,5,9,财会,100,200,深圳
http://www.shixiseng.com/intern/inn_pckow17i419l,教师,http://www.shixiseng.com/company/detail/com_at4jqmokwwut,思享教育,广州,150-200,5,4,新媒体,150,200,广州
http://www.shixiseng.com/intern/inn_fuhlxxihxatm,Account Intern客户部实习生,http://www.shixiseng.com/company/detail/com_yv5mgbdaa4ar,GTB,上海,93-100,3,4,运营,93,100,上海
http://www.shixiseng.com/intern/inn_9sa0mv4wvbea,Retail operation intern,http://www.shixiseng.com/company/detail/com_u3rsdvkaejk2,PRADA,上海,120-150,4,6,公关,120,150,上海
http://www.shixiseng.com/intern/inn_rvmaubcumd9q,信息采集员,http://www.shixiseng.com/company/detail/com_ijtzoh7u2fpq,RCC瑞达恒,上海,100-200,5,3,商务,100,200,上海
http://www.shixiseng.com/intern/inn_vojbwut5z4w8,搜狐新闻内容运营实习生,http://www.shixiseng.com/company/detail/com_athg9p2bczoy,搜狐,北京,100-120,5,3,编辑,100,120,北京
http://www.shixiseng.com/intern/inn_uukev4jemznc,医学信息实习生,http://www.shixiseng.com/company/detail/com_g6tmnzszyznu,辉瑞研发,武汉,90-100,4,6,市场,90,100,武汉
http://www.shixiseng.com/intern/inn_xibnpzjbjjo0,推广APP地推岗位,http://www.shixiseng.com/company/detail/com_wmssm4q8hwx7,携程&去哪儿网,武汉,120-240,2,9,市场,120,240,武汉
http://www.shixiseng.com/intern/inn_pknjwkbybbi0,客服,http://www.shixiseng.com/company/detail/com_xafluau8u17b,宝贝走天下,全国,100-200,5,15,运营,100,200,全国
http://www.shixiseng.com/intern/inn_mwxdbyidqly7,短视频内容运营实习生,http://www.shixiseng.com/company/detail/com_yzdbnia36u3j,KLOOK客路,深圳,100-150,5,3,运营,100,150,深圳
http://www.shixiseng.com/intern/inn_nmh3luhf3ecb,统计实习生,http://www.shixiseng.com/company/detail/com_4fj8ihasfdjm,美正广告,广州,90-100,5,8,财会,90,100,广州
http://www.shixiseng.com/intern/inn_6jnvvkhjvi6m,商务推广实习生,http://www.shixiseng.com/company/detail/com_4fj8ihasfdjm,美正广告,广州,90-100,5,8,新媒体,90,100,广州
http://www.shixiseng.com/intern/inn_5znzk7gdy3gi,Project Manager Intern,http://www.shixiseng.com/company/detail/com_iikrg8udgpv2,德国大陆汽车,上海,96-120,3,6,运营,96,120,上海
http://www.shixiseng.com/intern/inn_d4dfarga6pya,Product Intern,http://www.shixiseng.com/company/detail/com_yql42fpm58vo,CAIDAO,上海,120-150,3,3,公关,120,150,上海
http://www.shixiseng.com/intern/inn_sjqv9nmpfx1q,行政助理-商务方向,http://www.shixiseng.com/company/detail/com_6j2v6j9i60kc,海基科技,上海,80-120,3,9,商务,80,120,上海
http://www.shixiseng.com/intern/inn_xelxjmy6scbd,振动声学实习生,http://www.shixiseng.com/company/detail/com_6j2v6j9i60kc,海基科技,上海,80-150,3,3,编辑,80,150,上海
http://www.shixiseng.com/intern/inn_5otiwhlmjqba,培训运营实习生,http://www.shixiseng.com/company/detail/com_6j2v6j9i60kc,海基科技,西安,80-120,3,9,市场,80,120,西安
http://www.shixiseng.com/intern/inn_k1qbukyxsmda,CFD流体仿真实习生招聘（FloMASTER/Fl）,http://www.shixiseng.com/company/detail/com_6j2v6j9i60kc,海基科技,北京,100-180,3,7,市场,100,180,北京
http://www.shixiseng.com/intern/inn_tge0xoqnpg3a,人力资源专员/助理,http://www.shixiseng.com/company/detail/com_rbiavej5rp81,钜派投资集团,北京,80-120,4,9,运营,80,120,北京
http://www.shixiseng.com/intern/inn_emojvdirevz5,信息采集员,http://www.shixiseng.com/company/detail/com_ijtzoh7u2fpq,RCC瑞达恒,上海,100-200,5,3,运营,100,200,上海
http://www.shixiseng.com/intern/inn_h8tzkeivtiql,财务实习生,http://www.shixiseng.com/company/detail/com_rrcwq8hi9r25,任仕达,北京,100-120,4,3,财会,100,120,北京
http://www.shixiseng.com/intern/inn_f4jv11zjdb3q,拜耳市场部Intern,http://www.shixiseng.com/company/detail/com_qrxiucvk2cay,拜耳,上海,100-120,4,6,新媒体,100,120,上海
http://www.shixiseng.com/intern/inn_c0cg4q6cekln,培训助教,http://www.shixiseng.com/company/detail/com_xafluau8u17b,宝贝走天下,全国,100-200,5,3,运营,100,200,全国
http://www.shixiseng.com/intern/inn_dpwnxdxot3op,Intern – Modern Off Trade,http://www.shixiseng.com/company/detail/com_czwxwkoovl8y,酩悦轩尼诗,上海,120-150,5,7,公关,120,150,上海
http://www.shixiseng.com/intern/inn_g59gppkbfakw,Marketing Intern 市场部实习生,http://www.shixiseng.com/company/detail/com_4y66ziupfycp,思瑞安,上海,100-150,2,6,商务,100,150,上海
http://www.shixiseng.com/intern/inn_yzemcdybccne,机械设计助理,http://www.shixiseng.com/company/detail/com_q3pznbagbufo,骏羿电子,上海,100-120,5,3,编辑,100,120,上海
http://www.shixiseng.com/intern/inn_upiztpm5vytr,产品研发实习助理,http://www.shixiseng.com/company/detail/com_q3pznbagbufo,骏羿电子,上海,100-150,5,3,市场,100,150,上海
http://www.shixiseng.com/intern/inn_ba6og0e2ul1k,咨询师,http://www.shixiseng.com/company/detail/com_9b1o3rhdflkf,侃家网,北京,200-250,5,13,市场,200,250,北京
http://www.shixiseng.com/intern/inn_foy8jm18i9lt,MA运营实习生,http://www.shixiseng.com/company/detail/com_wmssm4q8hwx7,携程&去哪儿网,武汉,100-200,1,10,运营,100,200,武汉
http://www.shixiseng.com/intern/inn_j3nz7jw3eg46,客服代表,http://www.shixiseng.com/company/detail/com_ijtzoh7u2fpq,RCC瑞达恒,上海,100-200,5,3,运营,100,200,上海
http://www.shixiseng.com/intern/inn_lrjhkmf8jowg,销售代表,http://www.shixiseng.com/company/detail/com_ijtzoh7u2fpq,RCC瑞达恒,上海,100-200,5,3,财会,100,200,上海
http://www.shixiseng.com/intern/inn_atavmsp8t7vp,销售代表,http://www.shixiseng.com/company/detail/com_ijtzoh7u2fpq,RCC瑞达恒,上海,100-200,5,3,新媒体,100,200,上海
http://www.shixiseng.com/intern/inn_cyhlv43wv75w,续约客服,http://www.shixiseng.com/company/detail/com_ijtzoh7u2fpq,RCC瑞达恒,上海,80-150,5,3,运营,80,150,上海
http://www.shixiseng.com/intern/inn_uejeff9zfrzq,网络推广（口碑邀约）,http://www.shixiseng.com/company/detail/com_dafdxo2xdgcc,美联英语,深圳,200-400,5,12,公关,200,400,深圳
http://www.shixiseng.com/intern/inn_qx6offcxdsp3,HR实习生,http://www.shixiseng.com/company/detail/com_czb8zdbszdrt,新美互通,北京,100-120,4,8,商务,100,120,北京
http://www.shixiseng.com/intern/inn_cybfbu7mkial,人力资源实习生（招聘方向）,http://www.shixiseng.com/company/detail/com_kk77uizsvfi4,恒生电子,杭州,70-90,5,3,编辑,70,90,杭州
http://www.shixiseng.com/intern/inn_sbwqojbgkfc0,APAC MARKETING INTERN,http://www.shixiseng.com/company/detail/com_hnmfzgs05rjd,欧莱雅,上海,150-170,4,6,市场,150,170,上海
http://www.shixiseng.com/intern/inn_t7zbz1fgdjz8,经理助理文秘,http://www.shixiseng.com/company/detail/com_q3pznbagbufo,骏羿电子,上海,100-120,5,4,市场,100,120,上海
http://www.shixiseng.com/intern/inn_wkcpfak2dlmw,人力资源部实习生,http://www.shixiseng.com/company/detail/com_kk77uizsvfi4,恒生电子,杭州,80-100,5,3,运营,80,100,杭州
http://www.shixiseng.com/intern/inn_8hmkqle6ta6l,助理客户主任,http://www.shixiseng.com/company/detail/com_6yphi0mdws2s,奥美,北京,50-60,4,3,运营,50,60,北京
http://www.shixiseng.com/intern/inn_pfcm1seun6cr,会计实习生,http://www.shixiseng.com/company/detail/com_kirahsynj877,顶峰,成都,1月2日,5,3,财会,1,2,成都
http://www.shixiseng.com/intern/inn_l93ni6a9qkot,网络编辑实习生,http://www.shixiseng.com/company/detail/com_wvby5nisasek,半旅,广州,70-90,5,3,新媒体,70,90,广州
http://www.shixiseng.com/intern/inn_yn6dmcyxltov,System Engineering Intern,http://www.shixiseng.com/company/detail/com_iikrg8udgpv2,德国大陆汽车,上海,96-120,3,6,运营,96,120,上海
http://www.shixiseng.com/intern/inn_e6nvzsuae4ax,财务实习生,http://www.shixiseng.com/company/detail/com_bdgtlbfrecmv,携程旅行网,深圳,100-120,4,14,公关,100,120,深圳
http://www.shixiseng.com/intern/inn_nrnsnsrxaxa6,穿品鲜肉校园大区经理,http://www.shixiseng.com/company/detail/com_2aq1f8uqt4q8,喜鹊金服,杭州,100-200,4,4,商务,100,200,杭州
http://www.shixiseng.com/intern/inn_af8bgdmagopw,市场运营,http://www.shixiseng.com/company/detail/com_ulf7kh9ohqfp,斗米兼职,深圳,200-400,5,20,编辑,200,400,深圳
http://www.shixiseng.com/intern/inn_3qp3vubt6jxi,会籍顾问,http://www.shixiseng.com/company/detail/com_1qepxcm2gudz,小么科技,成都,80-160,6,3,市场,80,160,成都
http://www.shixiseng.com/intern/inn_rcontkhn4pgx,市场运营实习生,http://www.shixiseng.com/company/detail/com_6j2v6j9i60kc,海基科技,上海,80-150,3,3,市场,80,150,上海
http://www.shixiseng.com/intern/inn_50uqcktvutpb,商务BD实习生,http://www.shixiseng.com/company/detail/com_0xwlyfhnkqfv,以太资本,北京,150-300,3,3,运营,150,300,北京
http://www.shixiseng.com/intern/inn_0ap7rzc7a8h3,行政前台及助理实习生,http://www.shixiseng.com/company/detail/com_o07gmfbh1ovy,蓝石律师,北京,100-150,4,4,运营,100,150,北京
http://www.shixiseng.com/intern/inn_rfz0nfkqbeho,涉外法务实习生,http://www.shixiseng.com/company/detail/com_wrbrbkkt0m4b,大龙网,重庆,80-100,3,3,财会,80,100,重庆
http://www.shixiseng.com/intern/inn_ifj1wozbthtq,培训顾问助理,http://www.shixiseng.com/company/detail/com_0xwlyfhnkqfv,以太资本,北京,150-151,4,3,新媒体,150,151,北京
http://www.shixiseng.com/intern/inn_atl1nq4smojj,供给策略运营实习生,http://www.shixiseng.com/company/detail/com_0xwlyfhnkqfv,以太资本,北京,100-150,3,3,运营,100,150,北京
http://www.shixiseng.com/intern/inn_fenjr7rp56vz,拜耳市场部Intern,http://www.shixiseng.com/company/detail/com_qrxiucvk2cay,拜耳,上海,100-120,4,6,公关,100,120,上海
http://www.shixiseng.com/intern/inn_6cwu5b8rggyj,培训中心实习生,http://www.shixiseng.com/company/detail/com_kk77uizsvfi4,恒生电子,杭州,80-100,4,3,商务,80,100,杭州
http://www.shixiseng.com/intern/inn_euw42fo7a5c7,新媒体运营实习生,http://www.shixiseng.com/company/detail/com_0xwlyfhnkqfv,以太资本,北京,150-151,5,3,编辑,150,151,北京
http://www.shixiseng.com/intern/inn_gtpdogeyorw2,翻译实习生（市场部）,http://www.shixiseng.com/company/detail/com_0xwlyfhnkqfv,以太资本,北京,150-151,5,2,市场,150,151,北京
http://www.shixiseng.com/intern/inn_zotwbnpujf5o,PHP实习生,http://www.shixiseng.com/company/detail/com_0xwlyfhnkqfv,以太资本,北京,200-201,4,2,市场,200,201,北京
http://www.shixiseng.com/intern/inn_27riovtbgyqr,综管部实习生,http://www.shixiseng.com/company/detail/com_kk77uizsvfi4,恒生电子,杭州,70-100,3,3,运营,70,100,杭州
http://www.shixiseng.com/intern/inn_m0moobwp3woq,总监助理,http://www.shixiseng.com/company/detail/com_kirahsynj877,顶峰,成都,1月2日,5,3,运营,1,2,成都
http://www.shixiseng.com/intern/inn_jkakqs6iwkuc,HR Intern,http://www.shixiseng.com/company/detail/com_g6tmnzszyznu,辉瑞研发,武汉,90-100,4,6,财会,90,100,武汉
http://www.shixiseng.com/intern/inn_kdsbpkttc2o0,医学信息实习生,http://www.shixiseng.com/company/detail/com_g6tmnzszyznu,辉瑞研发,武汉,90-100,4,6,新媒体,90,100,武汉
http://www.shixiseng.com/intern/inn_3ixlmelgag67,销售管培生,http://www.shixiseng.com/company/detail/com_zygvmdhgg9rc,北京链家,北京,120-150,5,7,运营,120,150,北京
